id;benchmark_id;agents;seed;cost;opt_cost;opt_diff
181352;71;3;84;405;405;0
181353;71;3;85;380;380;0
181354;71;3;86;371;371;0
181355;71;3;87;350;350;0
181356;71;3;88;334;334;0
181357;71;3;89;412;412;0
181358;71;3;90;335;335;0
181359;71;3;91;334;334;0
181360;71;3;92;303;303;0
181361;71;3;93;405;405;0
181362;71;3;94;392;392;0
181363;71;3;95;340;340;0
181364;71;3;96;380;380;0
181365;71;3;97;389;389;0
181366;71;3;98;391;391;0
181367;71;3;99;359;359;0
181368;71;3;100;342;342;0
181371;71;4;103;515;515;0
181372;71;4;104;540;540;0
181373;71;4;105;529;529;0
181374;71;4;106;491;491;0
181375;71;4;107;457;457;0
181377;71;4;109;515;515;0
181380;71;4;112;519;519;0
181382;71;4;114;488;488;0
181383;71;4;115;502;502;0
181384;71;4;116;466;466;0
181385;71;4;117;507;507;0
181386;71;4;118;508;508;0
181387;71;4;119;503;503;0
181388;71;4;120;470;470;0
181389;71;4;121;494;494;0
181390;71;4;122;488;488;0
181392;71;4;124;496;496;0
181393;71;4;125;506;506;0
181396;71;4;128;536;536;0
181397;71;4;129;518;518;0
181398;71;4;130;479;479;0
181399;71;4;131;493;493;0
181400;71;4;132;525;525;0
181401;71;4;133;464;464;0
181402;71;4;134;478;478;0
181403;71;4;135;517;517;0
181404;71;4;136;478;478;0
181405;71;4;137;509;509;0
181406;71;4;138;479;479;0
181407;71;4;139;520;520;0
181408;71;4;140;525;525;0
181410;71;4;142;532;532;0
181411;71;4;143;453;453;0
181412;71;4;144;472;472;0
181413;71;4;145;516;516;0
181414;71;4;146;458;458;0
181415;71;4;147;464;464;0
181416;71;4;148;513;513;0
181417;71;4;149;472;472;0
181419;71;5;151;622;622;0
181420;71;5;152;583;583;0
181421;71;5;153;618;618;0
181423;71;5;155;630;630;0
181424;71;5;156;650;650;0
181425;71;5;157;656;656;0
181427;71;5;159;636;636;0
181433;71;5;165;593;593;0
181435;71;5;167;654;654;0
181436;71;5;168;628;628;0
181437;71;5;169;600;600;0
181438;71;5;170;662;662;0
181439;71;5;171;649;649;0
181440;71;5;172;566;566;0
181441;71;5;173;612;612;0
181442;71;5;174;663;663;0
181443;71;5;175;636;636;0
181444;71;5;176;602;602;0
181445;71;5;177;584;584;0
181446;71;5;178;603;603;0
181447;71;5;179;665;665;0
181448;71;5;180;637;637;0
181450;71;5;182;619;619;0
181453;71;5;185;653;653;0
181454;71;5;186;660;660;0
181456;71;5;188;605;605;0
181461;71;5;193;551;551;0
181462;71;5;194;668;668;0
181463;71;5;195;674;674;0
181464;71;5;196;663;663;0
181465;71;5;197;676;676;0
181466;71;5;198;675;675;0
181467;71;5;199;531;531;0
181468;71;5;200;624;624;0
181470;71;6;202;763;763;0
181474;71;6;206;751;751;0
181478;71;6;210;734;734;0
181479;71;6;211;758;758;0
181481;71;6;213;747;747;0
181485;71;6;217;737;737;0
181486;71;6;218;720;720;0
181487;71;6;219;690;690;0
181493;71;6;225;797;797;0
181497;71;6;229;739;739;0
181502;71;6;234;779;779;0
181504;71;6;236;758;758;0
181505;71;6;237;720;720;0
181506;71;6;238;790;790;0
181507;71;6;239;773;773;0
181509;71;6;241;710;710;0
181511;71;6;243;773;773;0
181513;71;6;245;703;703;0
181514;71;6;246;713;713;0
181516;71;6;248;790;790;0
181530;71;7;262;919;919;0
181540;71;7;272;838;838;0
181547;71;7;279;854;854;0
181548;71;7;280;867;867;0
181552;71;7;284;863;863;0
181555;71;7;287;889;889;0
181557;71;7;289;891;891;0
181562;71;7;294;923;923;0
181566;71;7;298;877;877;0
181569;71;8;301;1047;1047;0
181574;71;8;306;1004;1004;0
181576;71;8;308;1020;1020;0
181579;71;8;311;1070;1070;0
181585;71;8;317;985;985;0
181599;71;8;331;998;998;0
181658;71;9;390;1099;1099;0
181318;71;2;50;280;279;1
181378;71;4;110;538;537;1
181394;71;4;126;505;504;1
181418;71;4;150;523;522;1
181429;71;5;161;622;621;1
181458;71;5;190;619;618;1
181499;71;6;231;751;750;1
181503;71;6;235;780;779;1
181349;71;3;81;400;398;2
181369;71;4;101;501;499;2
181370;71;4;102;560;558;2
181395;71;4;127;500;498;2
181452;71;5;184;599;597;2
181459;71;5;191;666;664;2
181489;71;6;221;715;713;2
181324;71;3;56;376;373;3
