id;benchmark_id;agents;seed;cost;opt_cost;opt_diff
184565;79;4;147;358;358;0
184566;79;4;148;418;418;0
184567;79;4;149;370;370;0
184568;79;4;150;363;363;0
184569;79;5;151;457;456;1
184570;79;5;152;487;487;0
184571;79;5;153;477;477;0
184572;79;5;154;495;495;0
184574;79;5;156;482;482;0
184575;79;5;157;470;470;0
184576;79;5;158;463;463;0
184577;79;5;159;445;445;0
184579;79;5;161;460;460;0
184580;79;5;162;477;477;0
184581;79;5;163;399;399;0
184582;79;5;164;432;432;0
184583;79;5;165;417;417;0
184584;79;5;166;455;455;0
184586;79;5;168;466;466;0
184587;79;5;169;500;500;0
184592;79;5;174;474;474;0
184594;79;5;176;444;443;1
184595;79;5;177;443;443;0
184596;79;5;178;526;526;0
184597;79;5;179;469;469;0
184599;79;5;181;455;455;0
184600;79;5;182;478;478;0
184602;79;5;184;427;427;0
184603;79;5;185;484;484;0
184604;79;5;186;455;455;0
184606;79;5;188;472;472;0
184609;79;5;191;452;452;0
184610;79;5;192;461;461;0
184611;79;5;193;425;425;0
184612;79;5;194;411;411;0
184613;79;5;195;442;441;1
184614;79;5;196;430;430;0
184618;79;5;200;455;455;0
184621;79;6;203;531;531;0
184623;79;6;205;456;456;0
184624;79;6;206;489;489;0
184627;79;6;209;647;647;0
184628;79;6;210;581;581;0
184629;79;6;211;471;469;2
184630;79;6;212;543;543;0
184634;79;6;216;581;581;0
184635;79;6;217;570;570;0
184636;79;6;218;494;494;0
184638;79;6;220;571;569;2
184641;79;6;223;521;521;0
184646;79;6;228;583;583;0
184650;79;6;232;547;547;0
184652;79;6;234;574;574;0
184654;79;6;236;538;538;0
184655;79;6;237;597;597;0
184656;79;6;238;522;522;0
184657;79;6;239;625;625;0
184658;79;6;240;521;521;0
184659;79;6;241;556;556;0
184660;79;6;242;556;556;0
184663;79;6;245;550;550;0
184664;79;6;246;507;506;1
184665;79;6;247;555;555;0
184675;79;7;257;690;687;3
184679;79;7;261;656;656;0
184682;79;7;264;685;685;0
184687;79;7;269;651;651;0
184689;79;7;271;638;638;0
184699;79;7;281;653;653;0
184701;79;7;283;602;602;0
184703;79;7;285;675;675;0
184705;79;7;287;650;650;0
184710;79;7;292;713;711;2
184737;79;8;319;719;719;0
184752;79;8;334;704;704;0
184768;79;8;350;808;806;2
184813;79;9;395;824;824;0
